CustomerID,Name,Email,Phone,Date Joined,Country,Purchase Amount,Product Codes,Notes,Address,DOB,Gender,Membership,Feedback,Last Purchase Date,Subscription Plan,Preferred Contact,Last Login,IP Address,Promo Code,Loyalty Points,Account Status,Referral,Notes2,Weight,Height,Distance Travelled,Temperature,Volume
1032,herbert  gutierrez,anna83@sims.com,492-473-1548x06277,2022.11.26,Uk,431.3,"C345,A123,B234",first time buyer,"Unit 8081 Box 1311, DPO AA 31140",27-04-2003,f,silver,satisfied,16-02-2025,,none,23-08-2025 10:49,135.216.180.21,NULL,,,campbellregina@hotmail.com,?? needs review,58100 g,76.8 inches,42.6 miles,29.7 C,4090 ml
1052,  Jonathan chapman,ryanrichard@chavez-lee.com,632.171.1646x330,5/23/2024,Uk,499.05,C345,,"02621 Flores Isle, Port Robertport, MN 41100",11/5/1997,M,silver,happy,3-Aug-25,premium,e-mail,10/5/2025 21:44,25.80.206.218,SPRING50,183,active,,?? Needs follow-up,64700 g,1.86 m,30.6 km,81.3 F,3.09 L
1026,William_sanchez,marvin96@martin.biz,+1-006-347-7100x002,25-06-2023,Usa,64,"B234,D456",repeat customer,"054 Kim Stream Apt. 146, Nancyfurt, AK 12521",21.02.1998,F,gold,excellent,3/15/2025,Premium,none,6/10/2025 15:19,invalid_ip,WELCOME20,N/A,,,check address,81900 g,67.7 inches,27.3 miles,26.5 C,3.65 L
1013,megan benitez  ,miguel67@smith.org,(825)057-1431x1257,10/24/2023,Usa,58.46,"C345,D456",NA,"060 Peggy Forest, New Taylor, MT 76416",8/28/2000,,Silver,neutral,5/5/2025,Basic,phone,5/6/2025 14:16,14.88.142.214,SPRING50,N/A,,,check address,63.6 kg,164 cm,17.0 km,64.6 F,1.0 gallon
1071, Christine_yates ,jamiealvarez@yahoo.com,+1-379-862-8884x122,2024.04.08,USA,284.19,C345,late payment,"6230 Dominguez Street, Lake Shannon, DE 22019",8/31/1981,f,,null,14-05-2025,,none,2/3/2025 12:55,123.124.99.1,FREE50,-10,Active,Jamie Brown,check address,84.6 lbs,161 cm,46.6 miles,70.0 F,1.16 L
1028, ronnie lee  ,pricejoann@gmail.com,(452)675-8417,19-04-2025,uSa,300.26,A123,late payment,"86883 Wilson Plaza Suite 904, South Rhondaborough, AK 36475",01.07.1977,F,silver,neutral,18-Jan-25,None,,22-01-2025 23:59,33.113.172.129,SPRING50,-10,,Angelica Mann,null,57.3 lbs,1.9 m,38.3 miles,84.6 F,3.09 L
1071,Susan williams,kathleen35@hotmail.com,+1-486-818-0208x7968,19-08-2023,USA,,"C345,D456,D456",late payment,"33250 Miller Lock Apt. 801, Jeffreyton, IA 67532",04.02.1987,f,None,neutral,30-Dec-24,None,none,7/12/2025 9:33,163.10.61.44,FREE50,300 pts,Active,ashley70@ellis.com,null,73.3 lbs,66.1 inches,11.1 miles,69.4 F,0.78 gallon
1030,Michael_boyle  ,mooneyjustin@gmail.com,(534)429-9990x2787,5/29/2024,UK,72.66,"B234,A123",VIP,"77587 Jim Street Apt. 482, Christopherstad, TX 60440",17-01-1961,m,None,unsatisfied,25-Feb-25,basic,e-mail,16-01-2025 06:07,invalid_ip,NULL,,inactive,,check address,92.0 lbs,165 cm,48.0 km,25.9 C,2620 ml
1038,"megan	_phillips ",johnwarren@hernandez.biz,569.110.1436x507,2023.09.05,Uk,,C345,needs follow-up,"8681 Matthews Street Apt. 697, West Bradleyfurt, SD 12691",10/15/1980,M,gold,excellent,5-Apr-25,Premium,,5/31/2025 19:43,108.148.254.56,SUMMER2023,,,Amy Kim DDS,NA,58000 g,200 cm,18.2 km,19.1 C,3.9 gallon
1024,  timothy cummings  ,mariemorrison@levine.com,620.472.6105x72687,2023.09.25,Uk,249.77,"A123,B234,C345",VIP,"422 Rodney Cliff Apt. 954, Mauricetown, HI 02051",30.11.1993,M,None,NA,11/12/2024,Basic,phone,4/16/2025 12:53,142.96.187.74,,null,active,Robert Bolton,?? Needs follow-up,70.3 lbs,186 cm,23.1 miles,26.2 C,2.25 L
1015,jeffrey  terry,ubrewer@patterson-li.com,-7327,5/5/2023,CAN,499.45,"D456,A123,B234",first time buyer,"790 Baxter Field Apt. 920, West Daltonstad, IL 53963",5/23/1984,,Platinum,unsatisfied,3/15/2025,premium,phone,1/18/2025 23:16,59.122.248.36,,null,inactive,Keith Hart,first purchase,61.0 lbs,76.4 inches,28.0 miles,24.0 C,2730 ml
1026,"Victor	_jenkins",frazierthomas@mendoza.com,393.402.7628x3884,11/5/2024,USA,403.46,A123,first time buyer,"1172 Elizabeth Extensions, Lake James, NC 28858",5/14/1969,m,gold,NA,1/16/2025,None,phn,2/24/2025 23:43,40.73.237.66,SUMMER2023,132,Inactive,,?? needs review,66100 g,1.8 m,40.9 miles,26.8 C,3.34 L
1046,michael bright  ,xhowell@lopez.biz,001-004-373-8674x2183,2023.03.26,usa,380.35,C345,null,"6243 Wood Track, Kathleenberg, NM 56558",22-10-1992,f,None,neutral,16-12-2024,,,11/6/2025 16:21,35.24.139.48,FREE50,N/A,active,kennethbutler@yahoo.com,,68300 g,1.69 m,34.1 miles,25.3 C,1.51 gallon
1049,Tracy  jones  ,heatherjohnson@@marshall-baker.com,292-948-0437,2022.11.07,uSa,348.41,D456,first time buyer,"485 Jamie Street, Georgetown, NY 56730",20.01.1994,M,Platinum,neutral,2/14/2025,premium,none,10/1/2025 21:40,118.241.179.33,WELCOME20,300 pts,Active,evansjeffery@mccarthy-luna.com,?? needs review,86300 g,1.99 m,38.4 miles,77.0 F,2390 ml
1098,mark mullins  ,allendavid@rodriguez.net,986-906-8502x098,16-04-2024,USA,381.1,"B234,A123,A123",late payment,"41784 Montgomery Junction Suite 206, Johnsonstad, IN 67877",11/30/1988,m,Platinum,unsatisfied,16-Dec-24,,,4/18/2025 4:40,2.249.35.251,FREE50,null,Inactive,Anne Powell,?? Needs follow-up,79.8 kg,77.2 inches,18.6 miles,26.7 C,1740 ml
1018,"diane	_noble  ",roberto66@wright.net,+1-994-595-1358x27192,15-May-23,uSa,204.68,"B234,B234,D456",late payment,"USCGC Butler, FPO AP 94456",21-07-1975,m,gold,neutral,4/10/2025,None,email,2/14/2025 13:51,invalid_ip,SAVE10,477,active,Daniel Allen,check address,95700 g,1.83 m,42.3 km,77.5 F,2.59 gallon
1050, james cooper ,aguirreronnie@bird.com,(795)259-6116,24-Mar-23,uSa,54.05,"A123,C345,D456",first time buyer,"645 Eric Heights Suite 582, Jeremytown, PA 49386",4/25/2005,M,Platinum,neutral,7/10/2025,Premium,phn,8/3/2025 4:35,33.214.188.175,FREE50,236,Active,,NA,74.7 lbs,67.3 inches,32.8 miles,28.3 C,3.37 L
1065, jeffrey  jensen  ,christinasmith@@williams.com,+1-509-837-9341x541,12-Feb-25,USA,430.19,"A123,D456,B234",null,"44456 Kara Flat Suite 669, North Annton, NY 94829",11/12/1967,M,,NA,11/23/2024,premium,email,27-08-2025 12:02,176.199.104.186,SAVE10,300 pts,Suspended,Cynthia Evans,,65500 g,1.89 m,35.4 miles,28.9 C,1300 ml
1015," cody_	floyd",lawrenceestes@young.com,(233)000-5140x242,12/14/2023,Uk,395.7,"D456,A123",repeat customer,"762 Jennifer Light, New Williamfort, RI 27857",11/28/2006,m,silver,excellent,1/3/2025,Basic,none,2/13/2025 1:25,200.149.38.175,WELCOME20,null,Inactive,,?? needs review,52.4 lbs,1.6 m,40.2 miles,18.2 C,3480 ml
1064,  kevin jones  ,heatheranderson@@johnson-bailey.info,443.184.5196x629,25-Sep-24,UK,245.68,"A123,D456,B234",late payment,"4064 Graves Canyon, New Ryanmouth, ID 92184",30.05.1972,,,NA,5/7/2025,None,,1/23/2025 4:22,78.81.31.201,FREE50,100,,,?? needs review,57.7 kg,1.61 m,36.0 km,23.6 C,2320 ml
1099," carlos	  rosales  ",martinezmichael@hotmail.com,603-356-7780x970,25-Aug-25,Uk,221.32,"C345,C345",needs follow-up,"USNV Gray, FPO AA 08353",11/11/1972,f,silver,NA,15-09-2024,Basic,phn,3/29/2025 14:16,99.29.58.106,WELCOME20,-10,inactive,,null,93600 g,172 cm,18.7 miles,29.2 C,1.97 gallon
1028,Justin  campos ,matthew68@chandler.com,7694821602,21-11-2024,UK,323.25,"A123,A123,B234",first time buyer,"018 John Mall Suite 569, Frazierborough, CA 62162",13-08-1966,,,NA,23-Oct-24,premium,phn,5/12/2025 13:03,102.241.24.62,SAVE10,300 pts,Active,Christopher Young,?? missing phone,62500 g,62.6 inches,47.0 miles,27.3 C,1.8 gallon
1042,"  paul	 cardenas",kimberlylopez@yahoo.com,001-818-786-9119x95974,2023.08.20,Usa,295.96,"C345,A123,B234",first time buyer,"888 Schultz Point Suite 749, East Samuel, CO 73188",01.06.1965,,Platinum,NA,11-Aug-25,premium,e-mail,9/11/2025 7:59,80.43.172.125,SPRING50,79,,soniamoore@simon.net,?? Needs follow-up,60600 g,182 cm,40.9 miles,68.9 F,2.52 gallon
1041,douglas_wright  ,amberrobinson@yahoo.com,914-008-6664,2/8/2025,UK,473.82,"C345,C345",needs follow-up,"2628 Michael View Suite 123, West Calvinbury, IN 26797",26.12.1996,m,Platinum,satisfied,10-Apr-25,Basic,email,10/8/2025 14:57,invalid_ip,NULL,N/A,Active,nsmith@west.biz,,88.3 lbs,69.7 inches,44.0 miles,79.2 F,4.4 gallon
1095,angela brennan  ,mark98@@hotmail.com,001-184-642-9512,28-11-2024,Uk,447.82,"D456,C345,D456",VIP,"96087 Berry Spurs, East Elizabeth, NV 63592",5/30/1988,,silver,happy,5/5/2025,basic,,28-02-2025 00:02,184.192.185.138,SAVE10,-10,,ochoahaley@yahoo.com,?? missing phone,99700 g,174 cm,33.7 km,85.5 F,3930 ml
1100,"Justin	 thomas",aguilarlynn@hotmail.com,(290)317-1491x66008,25-Apr-24,Uk,51.48,"D456,A123",VIP,"4888 Jeremy Park, New Jamesland, SC 55878",09.02.1974,f,Gold,neutral,1/1/2025,premium,phone,29-05-2025 17:43,181.74.131.215,WELCOME20,-10,,Nancy Schwartz,?? needs review,70.7 lbs,1.9 m,45.1 miles,24.1 C,3630 ml
1064, tyler_kelly ,fbernard@hotmail.com,015-405-0296,3-Apr-25,UK,66.36,D456,NA,"0087 Jarvis Summit Suite 881, Bradleychester, WY 98686",03.03.1962,,Gold,null,22-05-2025,,email,7/18/2025 19:56,61.110.19.7,SAVE10,,Active,wangjessica@nolan-barr.com,?? missing phone,57.0 kg,1.73 m,12.4 km,29.7 C,1.17 L
1053,Kathy zimmerman  ,blakejohnson@michael-schmidt.com,0177868377,25-02-2023,Uk,205.7,C345,,"7473 Burgess Gateway, New James, NY 57056",19-08-2004,M,silver,excellent,26-01-2025,,e-mail,7/28/2025 12:42,79.113.219.180,SPRING50,N/A,Inactive,Robert Acosta,?? needs review,77.4 kg,74.8 inches,14.4 km,24.9 C,1210 ml
1036,Vanessa hall,kim90@hotmail.com,,24-Apr-24,Usa,296.3,D456,late payment,"8137 Bauer View, Perezfurt, OR 82610",06.05.1967,F,None,null,8/14/2025,Premium,phone,2/4/2025 20:47,7.196.252.185,WELCOME20,300 pts,,,check address,74800 g,176 cm,11.5 miles,19.2 C,2.43 gallon
1060,"Jennifer  	huff",sullivanbrittany@gmail.com,001-465-672-6014x24497,2/8/2025,uSa,91.66,B234,NA,"531 John Greens, New Melanie, WA 70828",6/1/1977,f,silver,satisfied,16-11-2024,Basic,e-mail,8/7/2025 1:33,202.22.23.41,NULL,-10,,,?? needs review,55.2 lbs,176 cm,16.0 km,27.8 C,1.96 gallon
1039,Eric_phillips ,mccannmatthew@hotmail.com,-10159,4/10/2023,CAN,348.97,C345,NA,"05929 Bernard Landing, Davisborough, ID 86901",12/19/2000,,Silver,neutral,30-08-2025,,email,1/26/2025 11:26,84.50.242.72,NULL,,active,Amber Thomas,first purchase,68.9 kg,1.83 m,23.0 km,74.3 F,3550 ml
1026,"michael  	jackson ",ryanvalentine@gmail.com,853.199.0546x9199,7/27/2025,USA,68.36,"C345,C345,A123",VIP,"75730 Harris Fork Apt. 968, West Jenniferbury, MI 64720",13.11.1995,m,gold,null,16-Sep-24,Basic,phone,4/2/2025 12:32,invalid_ip,FREE50,,active,,NA,50.8 kg,66.5 inches,22.1 km,74.8 F,4.85 gallon
1096,"Joyce_	thompson  ",evanscorey@hotmail.com,(115)037-5818x97106,1/20/2024,Usa,344.48,A123,VIP,"19843 Monroe Pine Suite 825, East Caitlinland, WA 81623",25.10.2002,,None,NA,5/11/2025,Basic,phone,2/15/2025 23:51,198.195.74.63,WELCOME20,,active,,NA,71.8 lbs,1.9 m,15.3 km,69.1 F,1.1 gallon
1077,"gregory	joseph ",james16@petersen-moore.com,744-105-8999x226,2024.10.22,Usa,123.26,"D456,B234",NA,"342 Tracey Throughway, Wilsonburgh, IA 56599",3/11/1964,F,Silver,excellent,28-Jun-25,basic,e-mail,25-04-2025 19:05,41.87.147.227,SAVE10,N/A,,cryan@yahoo.com,first purchase,85.7 kg,189 cm,14.9 miles,27.8 C,3640 ml
1009,  Luke carroll  ,travisrobertson@yahoo.com,335.148.8775,21-01-2023,UK,411.2,"B234,D456",NA,"446 Patricia Streets, Lake Joseph, NE 93458",08.05.1996,f,Gold,NA,9/27/2024,None,phone,5/25/2025 2:39,208.53.0.110,WELCOME20,300 pts,active,,NA,70300 g,1.89 m,41.7 miles,19.6 C,2.42 gallon
1064,  mathew  pratt  ,randy14@hotmail.com,+1-615-081-0515x8201,2024.03.13,USA,495.67,B234,NA,"12731 Joshua Crest, South Jamie, VA 34725",19-12-1966,,Platinum,null,8/1/2025,Premium,none,3/27/2025 23:13,51.202.34.39,SUMMER2023,N/A,active,woodmichelle@zimmerman.com,check address,69.9 lbs,78.7 inches,32.8 km,27.2 C,2.77 L
1009,"  Ryan	gon_zalez ",victor00@smith-richards.com,548.387.2723x901,18-Oct-23,Uk,334.89,C345,NA,"PSC 3049, Box 9029, APO AA 40731",7/6/1990,,silver,happy,1/29/2025,None,e-mail,4/29/2025 5:30,124.88.133.249,WELCOME20,null,,Shawn Gibson,check address,87000 g,60.2 inches,42.1 km,29.0 C,980 ml
1021,  Lori_pierce  ,katiemontoya@spears-santos.com,073.663.8818x509,26-07-2023,Usa,201.94,"A123,B234,D456",VIP,"2146 Matthew Views, West Glorialand, MO 56555",11.12.2002,M,Gold,NA,9/15/2024,Premium,phn,9/8/2025 0:51,140.131.210.18,SAVE10,,Active,Lacey Johnson,check address,54.0 lbs,182 cm,46.4 miles,20.1 C,4.94 gallon
1017,jessica adams,ryanhubbard@oliver-chandler.com,-8825,2024.11.22,UK,185.19,C345,needs follow-up,"40426 Montgomery Center, Lake Catherineton, AL 65055",12.07.1985,m,,unsatisfied,12/30/2024,None,none,22-06-2025 20:47,invalid_ip,SPRING50,154,active,urodriguez@sanchez.org,check address,81.5 lbs,197 cm,17.5 km,23.4 C,2.66 L
1046,  Kyle  davis,ptucker@alvarez-ruiz.com,926-139-5179,2022.12.20,UK,390.01,C345,late payment,"6535 Rebecca Mills, New Rachelport, AZ 59155",10/30/1988,M,,NA,19-Mar-25,None,e-mail,28-02-2025 10:31,26.2.62.59,NULL,10,active,,?? Needs follow-up,86.0 lbs,60.6 inches,23.1 miles,23.1 C,2530 ml
1086, Hannah  park ,kellykim@lin.com,778-361-9916x9563,2024.08.01,uSa,140.9,"B234,A123,B234",null,"PSC 9813, Box 0272, APO AA 13128",23.07.1986,,gold,excellent,28-Nov-24,premium,e-mail,5/13/2025 7:29,160.99.185.221,SPRING50,338,Suspended,jjames@myers.com,check address,57200 g,179 cm,19.7 miles,81.5 F,2870 ml
1083," Erin	 warren ",dryan@yahoo.com,527-993-9159x890,2022.12.02,Usa,156.08,C345,needs follow-up,"10889 Schmitt Fort Apt. 961, New Melissa, IN 84254",28.08.2002,m,gold,excellent,9/1/2025,basic,phone,8/4/2025 22:50,196.227.203.147,NULL,N/A,Suspended,josephpamela@yahoo.com,?? Needs follow-up,52.7 kg,1.52 m,37.1 miles,27.9 C,5.0 gallon
1021, Robert mcdonald,hayden83@blankenship.biz,2939924617,1/8/2025,Usa,130.27,A123,repeat customer,"23712 Michael Light, West Kelly, NH 53246",2/7/1971,f,None,null,29-Jan-25,None,none,5/4/2025 8:07,149.174.28.40,FREE50,474,Active,carly72@hill.com,?? missing phone,51.5 lbs,170 cm,23.9 km,79.2 F,2.5 L
1007, Amy_lopez ,rileymary@hotmail.com,042-869-7918,22-Nov-24,usa,213.8,A123,null,"76368 Theresa Estates, Williamville, SD 52608",2/18/1997,m,Platinum,neutral,17-08-2025,basic,email,9/9/2025 0:06,108.185.72.114,SUMMER2023,,inactive,William Alexander,first purchase,75500 g,60.2 inches,19.3 km,19.4 C,3740 ml
1040,  Timothy  lucas,stanleyrowe@gmail.com,815-525-0677x25614,2023.02.03,Uk,129.74,"A123,C345,A123",NA,"3068 Larry Valley Suite 455, Lake Kellyland, TX 77418",6/13/1965,F,None,null,6-Jan-25,basic,email,1/28/2025 13:13,140.255.37.111,FREE50,-10,Inactive,,check address,70900 g,69.3 inches,13.9 km,27.1 C,3.63 L
1060,jason_hill,feliciamedina@holder.info,+1-708-892-1541x10124,18-Sep-23,Usa,148.19,A123,late payment,"219 Thomas Garden Apt. 808, East Timothy, AR 48278",8/30/1985,M,,NA,12/1/2025,Basic,phn,7/3/2025 12:58,161.65.73.248,SAVE10,300 pts,inactive,robertvance@hotmail.com,null,80.0 lbs,66.9 inches,10.3 km,28.8 C,2.57 L
1068,laura  barnett,kevinatkinson@hotmail.com,388.018.9089x231,2/18/2024,Uk,167.8,"D456,D456",first time buyer,"8455 Cline Causeway Suite 955, Trujilloborough, DE 35727",04.06.1988,m,Silver,unsatisfied,10/9/2025,premium,email,28-08-2025 08:09,invalid_ip,WELCOME20,null,Active,gabriela65@schneider-delgado.com,null,77.2 lbs,152 cm,31.9 miles,20.1 C,4.89 gallon
1092, carolyn_rivera  ,michaelthomas@@collins.com,693-418-3696,2023.02.03,Uk,465.14,C345,needs follow-up,"517 Michael Field, Port Joshua, MS 17345",18.02.2001,,Gold,excellent,3/25/2025,Basic,phn,8/30/2025 5:54,invalid_ip,NULL,,Active,imartin@williams.com,?? needs review,77.3 lbs,1.76 m,5.5 miles,82.6 F,4.49 gallon
1003,Karen  giles  ,rogerbradford@gmail.com,684.617.1312x47184,27-Aug-25,Uk,229.18,"D456,D456,C345",late payment,"3251 Michelle Cliff, Lake Sophia, VA 56781",15-09-1985,m,Gold,satisfied,8/4/2025,None,phn,20-04-2025 23:31,71.223.43.165,SAVE10,300 pts,,Eric Contreras,null,74.8 kg,153 cm,23.7 km,80.1 F,3.16 L
1047, amanda kelly ,faulknerjill@haynes.com,(570)297-1734x3225,11/16/2023,Usa,89.16,"C345,A123,D456",first time buyer,"5150 Frye Port, New Ritaborough, VA 15054",10/2/2006,m,None,excellent,27-10-2024,Premium,,4/19/2025 15:05,120.87.190.175,SPRING50,337,Suspended,nathan54@kim.info,null,89400 g,67.3 inches,16.3 km,24.1 C,1.34 L
1083,"  george 	hobbs ",fchen@yahoo.com,697-625-2306x4998,22-12-2022,uSa,222.56,"A123,D456",late payment,"171 Eric Mills, Garciatown, NM 62901",30-06-1980,f,Gold,satisfied,19-10-2024,basic,email,2/8/2025 2:18,61.198.136.164,FREE50,300 pts,active,,first purchase,84000 g,180 cm,30.9 km,25.8 C,1.17 gallon
1014,"  Diane 	hardin",mikenelson@wilson.biz,867.702.7953,12/19/2022,CAN,318.57,"B234,C345",,"9945 Kyle Islands, West Christopherland, AR 75673",3/25/1986,M,None,neutral,31-01-2025,Premium,e-mail,5/4/2025 11:44,185.57.162.19,SUMMER2023,167,Suspended,,?? missing phone,59.1 lbs,63.0 inches,29.1 miles,25.1 C,4.04 gallon
1098, Victor_andrews,brandonrobbins@yahoo.com,272.821.1187,2024.12.20,USA,433.52,"D456,C345",,"09384 Ashley Meadow Suite 831, South Scott, NV 57288",1/27/1961,f,Gold,unsatisfied,10/8/2024,premium,phone,2/1/2025 6:10,103.29.40.200,SPRING50,-10,inactive,,?? needs review,84000 g,1.86 m,11.0 km,29.5 C,2760 ml
1076,  Dakota shepherd,lindsey76@gmail.com,,30-Aug-25,usa,266.05,"D456,A123",VIP,"PSC 0101, Box 4652, APO AA 18474",4/22/2002,,Gold,happy,8/7/2025,premium,phone,5/3/2025 8:25,86.33.150.156,SAVE10,N/A,,,check address,85.4 lbs,1.92 m,30.9 miles,64.8 F,4750 ml
1029,  dillon  cabrera ,alexanderjesse@gmail.com,678.374.8751x98169,2023.04.28,Usa,252.78,"B234,C345,D456",late payment,"6146 Barry Mission, New Kristenmouth, AR 26611",30.08.1972,M,Gold,excellent,22-01-2025,basic,phone,13-08-2025 19:19,41.239.147.123,SPRING50,395,Suspended,williamslouis@hotmail.com,,64.6 kg,198 cm,49.1 miles,66.4 F,3.6 gallon
1051,"julie	  hanson",mcconnelljames@gmail.com,777.228.7861x33307,10/6/2023,CAN,105.13,"C345,A123,D456",late payment,"303 Lindsay Greens Apt. 569, South Amanda, DC 99670",30.11.1976,F,gold,excellent,25-Sep-24,basic,phn,5/12/2025 4:52,101.85.40.103,WELCOME20,-10,active,,check address,89.1 lbs,167 cm,19.7 km,26.3 C,2.3 L
1054,Bernard_mcdonald ,alanphillips@sexton-henson.com,(278)457-0393x813,4/10/2024,USA,146.78,"C345,D456",,"843 Tasha Trail Apt. 312, Lake Kaitlin, KS 01856",22.01.1978,M,,NA,17-Nov-24,None,none,8/7/2025 10:46,138.241.163.32,SUMMER2023,null,Suspended,stephen79@hartman-bowman.info,null,87.6 lbs,68.5 inches,41.3 km,72.9 F,4.97 L
1042," michelle	_keith  ",bpalmer@simpson.biz,(283)021-1252x421,2023.09.25,Uk,428.5,"B234,C345,D456",VIP,"43369 Mary Stravenue Apt. 985, Lake Lauren, OK 72266",3/6/1987,F,,null,5/18/2025,Basic,none,6/12/2025 1:40,62.138.83.235,,,Active,,?? Needs follow-up,86.4 kg,1.84 m,19.3 miles,24.0 C,4.54 gallon
1026," Rebekah_	rose",stephen31@yahoo.com,,2023.01.07,UK,50.2,"C345,B234,C345",first time buyer,"6481 Page Hills Suite 758, Jenniferhaven, NJ 12778",14.08.1969,,None,NA,29-01-2025,basic,e-mail,5/4/2025 1:23,4.74.254.221,SUMMER2023,-10,Active,Erin Rice,?? Needs follow-up,59.5 lbs,1.71 m,5.9 km,23.5 C,2560 ml
1075, mark_hall,cartercrystal@gmail.com,001-107-262-0484x766,3/20/2023,Usa,,"C345,B234",NA,"50441 Heidi Union, Millermouth, WA 52662",10/28/2003,F,Platinum,neutral,23-11-2024,None,phn,17-04-2025 14:49,86.72.38.148,SPRING50,-10,Inactive,,first purchase,82.8 lbs,1.66 m,31.9 miles,78.4 F,2.06 L
1072,"mary	_carrillo  ",gmercado@jackson-weiss.com,-6462,2025.08.09,uSa,335.66,"A123,A123",repeat customer,"90108 Stanley Drives, Port Betty, VA 14334",08.08.1962,M,None,satisfied,7/21/2025,,none,27-07-2025 22:44,120.127.217.124,NULL,N/A,active,Tammy Freeman,?? needs review,56600 g,1.81 m,45.4 miles,23.4 C,2.61 gallon
1004,  Frank sanchez ,kellyalexander@taylor.info,(623)031-4498x8982,3/26/2024,UK,437.12,"B234,C345",needs follow-up,"272 Morgan Loop, East Grantview, WY 64244",9/23/1974,,silver,neutral,1/18/2025,Premium,phone,6/27/2025 13:05,invalid_ip,SUMMER2023,300 pts,active,barnesdana@pacheco-burgess.com,?? Needs follow-up,87100 g,155 cm,24.9 km,25.3 C,1.14 gallon
1098,  Michael joseph,rebecca09@@valencia.com,042-847-8245x92888,2023.04.15,usa,151.31,B234,,"887 Linda Isle, Walkerton, VA 02842",3/3/2004,,Gold,unsatisfied,12/16/2024,None,,1/15/2025 23:56,142.107.184.171,,N/A,Active,natalielong@gmail.com,?? needs review,81200 g,1.65 m,7.8 miles,74.7 F,4150 ml
1029,Elizabeth bond  ,estradamatthew@gonzalez.net,615.150.3865,9/6/2024,Usa,454.78,D456,late payment,"509 Gibson Forge Suite 795, South Thomasshire, SD 93326",9/4/1963,,,null,2/18/2025,Premium,email,6/9/2025 17:09,66.175.19.180,SUMMER2023,null,,,NA,61.3 lbs,1.96 m,41.1 miles,27.9 C,2530 ml
1078, Patricia pugh,elizabethmurray@richardson.com,037.778.7435x46487,12-Dec-23,USA,311.72,"D456,A123,C345",VIP,"USCGC Montes, FPO AA 16440",30.01.1976,M,,null,8/6/2025,,email,4/9/2025 21:21,55.76.178.200,WELCOME20,,Inactive,imanning@white.com,?? Needs follow-up,86700 g,1.8 m,20.0 miles,71.8 F,3.43 L
1015,Tyler_nelson ,cliffordmurray@martinez.com,(664)735-9883x80478,28-03-2023,Usa,486.72,A123,first time buyer,"923 George Haven, Port Brianaburgh, FL 80461",31.10.1997,m,Silver,unsatisfied,24-Apr-25,basic,,24-06-2025 19:51,17.132.188.89,NULL,-10,Inactive,,?? missing phone,51500 g,1.85 m,9.6 km,71.8 F,1040 ml
1075,David  wright  ,kmonroe@yahoo.com,019-096-7082,3/24/2025,Uk,131.6,"D456,C345",repeat customer,"314 Austin Light Apt. 549, Katherinebury, GA 64396",10/27/1991,m,gold,happy,26-08-2025,basic,phone,5/20/2025 17:09,153.202.101.41,SPRING50,null,inactive,dlowe@yahoo.com,?? needs review,87.3 lbs,1.77 m,5.9 miles,26.8 C,3050 ml
1020, Sheryl_morgan ,samanthaadams@yahoo.com,409-488-5241x355,2024.05.11,usa,,A123,late payment,"54422 Sarah Keys Apt. 067, New Kevin, FL 50468",4/23/1982,M,None,neutral,11/7/2024,basic,e-mail,8/5/2025 16:05,invalid_ip,SPRING50,300 pts,Inactive,christopher28@robinson.net,?? missing phone,52500 g,1.51 m,35.2 miles,18.8 C,4930 ml
1092,  Jeffrey  andrews ,ericerickson@@gmail.com,759-802-6275x73012,2022.12.05,usa,130.82,"A123,C345",needs follow-up,"84916 Elliott Overpass Suite 629, East Margaret, NE 76204",14.03.1966,,,null,12/10/2024,Basic,e-mail,16-05-2025 06:28,55.247.253.23,,300 pts,Suspended,,null,82.9 lbs,185 cm,31.3 km,78.1 F,2.57 gallon
1088, Sylvia  lewis ,salazarthomas@gmail.com,063.265.6387x966,11/4/2023,UK,158.54,B234,needs follow-up,"6651 Laurie Squares, Lake Jamesmouth, NJ 20428",11/22/1959,F,gold,NA,17-Jun-25,,phone,4/7/2025 5:47,143.59.50.106,SUMMER2023,null,,Mrs. Shannon Aguilar,?? Needs follow-up,82000 g,59.4 inches,15.4 miles,25.4 C,0.98 L
1029, Phillip  steele,jjefferson@hotmail.com,+1-644-089-0012x33067,7-Feb-25,UK,,"A123,C345",repeat customer,"119 James Light Suite 512, Kathleenburgh, UT 03884",5/8/1978,,Gold,happy,26-Sep-24,Premium,e-mail,6/6/2025 0:39,99.187.80.47,SPRING50,-10,Active,,check address,95.4 lbs,195 cm,40.6 miles,81.3 F,4.64 L
1028, Edward guerrero ,lindsey30@gutierrez.net,+1-401-451-2129x731,21-Oct-22,USA,316.99,A123,late payment,"USNS Barry, FPO AP 85668",25.06.1998,F,None,happy,7/4/2025,None,email,5/19/2025 9:07,62.16.73.7,,149,active,,null,81.5 lbs,177 cm,33.8 miles,22.1 C,2210 ml
1075,Daniel_pierce  ,bethrivera@hayes-parsons.net,001-860-165-4912x224,4/21/2025,USA,251.36,"C345,A123,D456",null,"0905 Harper Dam Suite 409, North Tammystad, MS 45285",6/16/1997,M,Silver,satisfied,11/12/2024,Basic,e-mail,2/9/2025 23:41,200.106.24.92,SAVE10,null,active,Nicole Day,?? Needs follow-up,90.0 kg,1.77 m,39.7 km,23.5 C,4.05 L
